iso,variable,unit,value,type,note,year,version,author
BRB,Transport,pkm/cap/year,2072.5114725696276,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
BRN,Nutrition,kcal/cap/day,8.2623473255606,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
BRN,Transport,pkm/cap/year,1354.9261525337768,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
BTN,Nutrition,kcal/cap/day,1.7167596464724424,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
BTN,Transport,pkm/cap/year,4957.151978382217,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
BWA,Nutrition,kcal/cap/day,111.3403265714795,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
BWA,Transport,pkm/cap/year,12844.979165321158,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CAF,Nutrition,kcal/cap/day,436.2704100947385,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CAF,Transport,pkm/cap/year,8023.831902403986,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CAN,Nutrition,kcal/cap/day,1.4486018248230683,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CAN,Transport,pkm/cap/year,5092.914254954021,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CHE,Nutrition,kcal/cap/day,2.2610313825348314,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CHE,Transport,pkm/cap/year,1111.3434379473338,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CHL,Nutrition,kcal/cap/day,14.135686264656467,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CHL,Transport,pkm/cap/year,4356.613739477562,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CHN,Nutrition,kcal/cap/day,3.631276248989611,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CHN,Transport,pkm/cap/year,2971.5427617188752,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CIV,Nutrition,kcal/cap/day,142.71737082289235,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CIV,Transport,pkm/cap/year,7465.248230539729,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CMR,Nutrition,kcal/cap/day,34.33939630446827,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CMR,Transport,pkm/cap/year,4287.628464951617,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
COD,Nutrition,kcal/cap/day,247.9035954357291,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
COD,Transport,pkm/cap/year,4146.290746425822,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
COG,Nutrition,kcal/cap/day,141.40289862393666,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
COG,Transport,pkm/cap/year,12634.505303220805,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
COL,Nutrition,kcal/cap/day,36.25355317023638,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
COL,Transport,pkm/cap/year,5867.180597308856,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
COM,Nutrition,kcal/cap/day,107.19142429038867,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
COM,Transport,pkm/cap/year,2109.4388227549316,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CPV,Nutrition,kcal/cap/day,110.06321121702246,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CPV,Transport,pkm/cap/year,2729.638078940734,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CRI,Nutrition,kcal/cap/day,18.252475471371024,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CRI,Transport,pkm/cap/year,3375.740515994051,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CUB,Nutrition,kcal/cap/day,5.0719640231996905,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CUB,Transport,pkm/cap/year,4135.12441289201,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CYP,Nutrition,kcal/cap/day,44.24667731793514,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CYP,Transport,pkm/cap/year,1428.2604264125423,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CZE,Nutrition,kcal/cap/day,5.6568025591656905,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
CZE,Transport,pkm/cap/year,1685.179708305959,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DEU,Nutrition,kcal/cap/day,1.2205243191830093,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DEU,Transport,pkm/cap/year,1130.9770731345864,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DJI,Nutrition,kcal/cap/day,111.64103269348388,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DJI,Transport,pkm/cap/year,10183.33843265832,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DNK,Nutrition,kcal/cap/day,3.370385395805567,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DNK,Transport,pkm/cap/year,1433.7351043245442,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DOM,Nutrition,kcal/cap/day,38.142114184485095,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DOM,Transport,pkm/cap/year,2567.15553577954,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DZA,Nutrition,kcal/cap/day,15.627032765100058,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
DZA,Transport,pkm/cap/year,6757.314626157372,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
ECU,Nutrition,kcal/cap/day,45.13272141274715,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
ECU,Transport,pkm/cap/year,2796.3644862746364,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
EGY,Nutrition,kcal/cap/day,23.96740867673698,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
EGY,Transport,pkm/cap/year,1357.5286794199203,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
ERI,Nutrition,kcal/cap/day,82.17620034029078,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
ERI,Transport,pkm/cap/year,10330.696347861865,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
ESP,Nutrition,kcal/cap/day,6.247752500550524,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
ESP,Transport,pkm/cap/year,2371.635450687159,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
EST,Nutrition,kcal/cap/day,6.866680214980979,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
EST,Transport,pkm/cap/year,3768.438962796573,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
ETH,Nutrition,kcal/cap/day,134.7257426661832,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
ETH,Transport,pkm/cap/year,2511.9795633775607,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
FIN,Nutrition,kcal/cap/day,3.337699038922656,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
FIN,Transport,pkm/cap/year,1228.9536416630754,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
FJI,Nutrition,kcal/cap/day,22.95950149592568,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
FJI,Transport,pkm/cap/year,1783.8790276838936,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
FRA,Nutrition,kcal/cap/day,0.9679163453451937,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
FRA,Transport,pkm/cap/year,1730.8298893567078,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
FSM,Nutrition,kcal/cap/day,0.014649588060851756,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
FSM,Transport,pkm/cap/year,1328.6760723308278,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GAB,Nutrition,kcal/cap/day,84.78019681287316,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GAB,Transport,pkm/cap/year,8070.783988996428,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GBR,Nutrition,kcal/cap/day,1.6261473278015026,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GBR,Transport,pkm/cap/year,1330.5693835747245,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GEO,Nutrition,kcal/cap/day,38.6996245059282,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GEO,Transport,pkm/cap/year,3144.8266512758382,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GHA,Nutrition,kcal/cap/day,36.81597103856562,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GHA,Transport,pkm/cap/year,4331.214151506462,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GIN,Nutrition,kcal/cap/day,62.56557132236827,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GIN,Transport,pkm/cap/year,9527.705589898993,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
GLP,Nutrition,kcal/cap/day,51.02292615369728,Depth-of-deficit,The depth-of-deficit is calculated as the average deprivation among those below the Decent Living Standard threshold.,2015 (estimated),2025-03-21T19:03:44Z,Jarmo S. Kikstra
