iso,elec,variable,unit.energy,thres.energy,thres.energy.op,thres.energy.conrep
ARE,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
ARE,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
ARE,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
ARE,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
ARE,non.elec,Appliance|television,MJ/cap/year,0,0,0
ARE,total,Appliance|television,MJ/cap/year,0,0,0
ARE,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
ARE,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
ARE,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
ARE,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
ARE,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
ARE,total,Appliance|refrigerator,MJ/cap/year,0,0,0
ARG,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
ARG,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
ARG,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
ARG,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
ARG,non.elec,Appliance|television,MJ/cap/year,0,0,0
ARG,total,Appliance|television,MJ/cap/year,0,0,0
ARG,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
ARG,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
ARG,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
ARG,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
ARG,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
ARG,total,Appliance|refrigerator,MJ/cap/year,0,0,0
ARM,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
ARM,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
ARM,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
ARM,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
ARM,non.elec,Appliance|television,MJ/cap/year,0,0,0
ARM,total,Appliance|television,MJ/cap/year,0,0,0
ARM,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
ARM,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
ARM,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
ARM,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
ARM,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
ARM,total,Appliance|refrigerator,MJ/cap/year,0,0,0
AUS,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
AUS,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
AUS,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
AUS,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
AUS,non.elec,Appliance|television,MJ/cap/year,0,0,0
AUS,total,Appliance|television,MJ/cap/year,0,0,0
AUS,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
AUS,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
AUS,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
AUS,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
AUS,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
AUS,total,Appliance|refrigerator,MJ/cap/year,0,0,0
AUT,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
AUT,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
AUT,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
AUT,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
AUT,non.elec,Appliance|television,MJ/cap/year,0,0,0
AUT,total,Appliance|television,MJ/cap/year,0,0,0
AUT,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
AUT,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
AUT,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
AUT,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
AUT,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
AUT,total,Appliance|refrigerator,MJ/cap/year,0,0,0
AZE,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
AZE,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
AZE,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
AZE,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
AZE,non.elec,Appliance|television,MJ/cap/year,0,0,0
AZE,total,Appliance|television,MJ/cap/year,0,0,0
AZE,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
AZE,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
AZE,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
AZE,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
AZE,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
AZE,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BDI,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BDI,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BDI,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BDI,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BDI,non.elec,Appliance|television,MJ/cap/year,0,0,0
BDI,total,Appliance|television,MJ/cap/year,0,0,0
BDI,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BDI,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BDI,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BDI,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BDI,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BDI,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BEL,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BEL,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BEL,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BEL,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BEL,non.elec,Appliance|television,MJ/cap/year,0,0,0
BEL,total,Appliance|television,MJ/cap/year,0,0,0
BEL,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BEL,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BEL,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BEL,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BEL,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BEL,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BEN,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BEN,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BEN,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BEN,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BEN,non.elec,Appliance|television,MJ/cap/year,0,0,0
BEN,total,Appliance|television,MJ/cap/year,0,0,0
BEN,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BEN,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BEN,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BEN,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BEN,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BEN,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BFA,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BFA,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BFA,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BFA,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BFA,non.elec,Appliance|television,MJ/cap/year,0,0,0
BFA,total,Appliance|television,MJ/cap/year,0,0,0
BFA,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BFA,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BFA,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BFA,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BFA,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BFA,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BGD,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BGD,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BGD,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BGD,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BGD,non.elec,Appliance|television,MJ/cap/year,0,0,0
BGD,total,Appliance|television,MJ/cap/year,0,0,0
BGD,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BGD,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BGD,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BGD,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BGD,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BGD,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BGR,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BGR,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BGR,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BGR,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BGR,non.elec,Appliance|television,MJ/cap/year,0,0,0
BGR,total,Appliance|television,MJ/cap/year,0,0,0
BGR,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BGR,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BGR,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BGR,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BGR,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BGR,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BHR,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BHR,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BHR,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BHR,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BHR,non.elec,Appliance|television,MJ/cap/year,0,0,0
BHR,total,Appliance|television,MJ/cap/year,0,0,0
BHR,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BHR,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BHR,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BHR,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BHR,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BHR,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BHS,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BHS,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BHS,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BHS,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BHS,non.elec,Appliance|television,MJ/cap/year,0,0,0
BHS,total,Appliance|television,MJ/cap/year,0,0,0
BHS,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BHS,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BHS,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BHS,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BHS,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BHS,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BIH,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BIH,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BIH,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BIH,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BIH,non.elec,Appliance|television,MJ/cap/year,0,0,0
BIH,total,Appliance|television,MJ/cap/year,0,0,0
BIH,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BIH,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BIH,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BIH,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BIH,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BIH,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BLR,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BLR,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BLR,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BLR,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BLR,non.elec,Appliance|television,MJ/cap/year,0,0,0
BLR,total,Appliance|television,MJ/cap/year,0,0,0
BLR,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BLR,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BLR,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BLR,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BLR,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BLR,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BLZ,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BLZ,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BLZ,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BLZ,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BLZ,non.elec,Appliance|television,MJ/cap/year,0,0,0
BLZ,total,Appliance|television,MJ/cap/year,0,0,0
BLZ,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BLZ,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BLZ,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BLZ,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BLZ,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BLZ,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BOL,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BOL,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BOL,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BOL,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BOL,non.elec,Appliance|television,MJ/cap/year,0,0,0
BOL,total,Appliance|television,MJ/cap/year,0,0,0
BOL,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BOL,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BOL,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BOL,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BOL,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BOL,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BRA,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BRA,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BRA,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BRA,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BRA,non.elec,Appliance|television,MJ/cap/year,0,0,0
BRA,total,Appliance|television,MJ/cap/year,0,0,0
BRA,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BRA,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BRA,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BRA,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BRA,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BRA,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BRB,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BRB,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BRB,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BRB,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BRB,non.elec,Appliance|television,MJ/cap/year,0,0,0
BRB,total,Appliance|television,MJ/cap/year,0,0,0
BRB,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BRB,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BRB,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BRB,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BRB,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BRB,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BRN,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BRN,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BRN,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BRN,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BRN,non.elec,Appliance|television,MJ/cap/year,0,0,0
BRN,total,Appliance|television,MJ/cap/year,0,0,0
BRN,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BRN,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BRN,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BRN,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BRN,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BRN,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BTN,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BTN,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BTN,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BTN,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BTN,non.elec,Appliance|television,MJ/cap/year,0,0,0
BTN,total,Appliance|television,MJ/cap/year,0,0,0
BTN,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BTN,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BTN,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BTN,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BTN,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BTN,total,Appliance|refrigerator,MJ/cap/year,0,0,0
BWA,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
BWA,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BWA,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
BWA,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
BWA,non.elec,Appliance|television,MJ/cap/year,0,0,0
BWA,total,Appliance|television,MJ/cap/year,0,0,0
BWA,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
BWA,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BWA,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
BWA,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
BWA,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
BWA,total,Appliance|refrigerator,MJ/cap/year,0,0,0
CAF,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
CAF,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
CAF,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
CAF,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
CAF,non.elec,Appliance|television,MJ/cap/year,0,0,0
CAF,total,Appliance|television,MJ/cap/year,0,0,0
CAF,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
CAF,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
CAF,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
CAF,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
CAF,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
CAF,total,Appliance|refrigerator,MJ/cap/year,0,0,0
CAN,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
CAN,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
CAN,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
CAN,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
CAN,non.elec,Appliance|television,MJ/cap/year,0,0,0
CAN,total,Appliance|television,MJ/cap/year,0,0,0
CAN,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
CAN,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
CAN,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
CAN,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
CAN,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
CAN,total,Appliance|refrigerator,MJ/cap/year,0,0,0
CHE,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
CHE,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
CHE,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
CHE,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
CHE,non.elec,Appliance|television,MJ/cap/year,0,0,0
CHE,total,Appliance|television,MJ/cap/year,0,0,0
CHE,elec,Appliance|mobile_telephone,MJ/cap/year,27.8041958,15.4965035,12.30769231
CHE,non.elec,Appliance|mobile_telephone,MJ/cap/year,0,0,0
CHE,total,Appliance|mobile_telephone,MJ/cap/year,0,0,0
CHE,elec,Appliance|refrigerator,MJ/cap/year,463.4405594,322.2377622,141.2027972
CHE,non.elec,Appliance|refrigerator,MJ/cap/year,0,0,0
CHE,total,Appliance|refrigerator,MJ/cap/year,0,0,0
CHL,elec,Appliance|clean_cooking_fuel,MJ/cap/year,1245.695105,1243.076923,2.618181818
CHL,non.elec,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
CHL,total,Appliance|clean_cooking_fuel,MJ/cap/year,0,0,0
CHL,elec,Appliance|television,MJ/cap/year,458.013986,402.7972028,55.21678322
CHL,non.elec,Appliance|television,MJ/cap/year,0,0,0
CHL,total,Appliance|television,MJ/cap/year,0,0,0
